Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,Target
1,1,6,12,1,1,13,14,10,10,1,0,0,1,0,0,18,8,12,7,11.971428571428572,12.7,3.7,-1.7,False
1,1,2,12,1,1,13,14,8,8,1,0,0,1,0,0,19,8,11,7,12.545714285714286,10.8,1.4,1.74,False
1,1,3,12,1,1,13,1,10,6,1,0,0,1,0,1,18,8,8,7,12.214285714285714,12.7,3.7,-1.7,False
1,1,4,12,1,1,13,14,10,6,1,0,0,1,0,1,19,8,8,8,14.0,13.9,-0.3,0.79,False
1,9,2,12,1,1,23,27,6,6,1,0,0,1,0,1,19,8,8,7,12.342857142857143,10.8,1.4,1.74,False
1,14,1,17,0,1,3,4,3,3,0,0,0,0,1,0,26,8,8,3,11.333333333333334,7.6,2.6,0.32,True
1,15,1,4,1,14,23,28,7,7,0,0,0,1,0,0,19,6,7,6,12.666666666666666,12.4,0.5,1.79,False
2,12,1,10,1,1,22,27,8,8,0,0,0,1,1,1,40,6,10,4,12.75,8.9,1.4,3.51,True
1,8,3,5,1,1,22,27,6,6,1,0,0,1,1,0,18,6,8,5,13.0,10.8,1.4,1.74,False
1,4,1,12,1,3,3,1,5,5,0,0,0,1,0,0,26,8,0,0,0.0,13.9,-0.3,0.79,True
1,1,2,15,1,1,1,1,10,10,1,0,0,1,0,1,19,6,7,6,14.428571428571429,16.2,0.3,-0.92,False
1,1,1,10,1,1,22,28,10,11,0,0,0,1,0,0,18,6,6,6,14.166666666666666,13.9,-0.3,0.79,False
1,1,1,9,1,1,3,14,3,11,0,0,0,1,0,0,18,5,9,5,14.166666666666666,13.9,-0.3,0.79,False
1,1,4,12,1,1,23,1,6,7,1,0,0,1,0,0,18,8,9,8,14.627777777777778,15.5,2.8,-4.06,False
1,8,2,9,1,1,13,28,10,8,1,0,0,1,1,0,19,5,8,5,11.0,13.9,-0.3,0.79,False
1,8,1,9,1,1,22,27,10,10,0,0,0,0,0,0,22,5,11,1,10.0,9.4,-0.8,-3.12,True
1,1,5,12,1,1,13,27,10,8,1,0,0,1,0,0,18,8,15,7,12.142857142857142,15.5,2.8,-4.06,True
2,12,1,3,0,1,19,24,13,13,0,0,0,0,0,0,32,5,10,0,0.0,10.8,1.4,1.74,True
1,1,4,12,1,1,1,27,5,8,1,0,0,1,0,1,19,8,8,7,13.6,12.7,3.7,-1.7,False
1,12,2,10,1,1,13,1,6,6,0,0,0,1,1,0,28,5,5,0,0.0,13.9,-0.3,0.79,True
1,14,1,17,0,1,22,27,10,10,1,0,0,1,1,0,25,14,14,14,11.357142857142858,9.4,-0.8,-3.12,False
2,1,4,12,1,1,1,27,5,10,0,0,0,1,0,1,18,7,7,6,14.066666666666668,7.6,2.6,0.32,False
1,1,1,15,1,1,22,14,10,10,1,0,0,1,0,1,18,6,7,6,13.0,15.5,2.8,-4.06,False
1,1,3,6,1,1,1,3,5,5,1,0,0,1,0,0,18,6,9,6,13.333333333333334,8.9,1.4,3.51,False
2,12,1,17,0,1,22,3,10,4,0,0,0,1,1,0,45,5,6,5,14.166666666666666,12.4,0.5,1.79,False
1,12,1,3,0,1,1,14,7,9,0,0,0,1,0,1,24,6,9,5,12.6,11.1,0.6,2.02,False
1,1,6,12,1,1,23,28,6,6,1,0,0,1,0,0,20,8,11,6,13.116666666666667,11.1,0.6,2.02,False
1,8,1,12,1,1,13,27,10,10,1,0,0,1,0,0,19,8,0,0,0.0,15.5,2.8,-4.06,True
1,1,1,9,1,1,23,28,10,10,1,0,0,1,0,1,21,5,7,5,14.4,11.1,0.6,2.02,False
1,7,1,13,1,1,22,27,10,8,1,0,0,1,0,1,18,8,8,8,16.075,12.4,0.5,1.79,False
5,12,1,9,1,1,1,1,5,9,0,0,1,0,0,0,24,5,0,0,0.0,13.9,-0.3,0.79,True
1,1,2,9,1,1,13,14,10,8,1,0,0,1,0,0,19,5,9,4,11.25,16.2,0.3,-0.92,False
1,8,2,5,1,1,22,27,10,10,1,0,0,1,0,0,18,6,6,6,13.0,7.6,2.6,0.32,False
1,8,3,5,1,1,1,4,5,3,0,0,0,1,1,0,20,6,8,6,12.333333333333334,11.1,0.6,2.02,False
2,12,1,12,1,12,22,27,10,10,1,0,0,1,0,0,36,7,7,6,11.3,7.6,2.6,0.32,False
1,1,1,10,1,1,1,1,2,2,1,0,0,1,0,0,19,6,7,6,12.142857142857142,11.1,0.6,2.02,False
1,8,1,10,1,1,4,3,2,2,0,0,0,1,0,0,18,6,8,6,12.142857142857142,16.2,0.3,-0.92,False
1,17,1,6,1,16,13,28,10,10,0,0,1,0,0,0,21,9,17,5,13.2,8.9,1.4,3.51,True
1,1,1,6,1,1,1,1,10,10,1,0,0,1,0,1,20,6,8,6,15.142857142857142,11.1,0.6,2.02,False
1,12,1,12,1,1,22,14,10,9,1,0,0,1,0,0,27,7,14,0,0.0,11.1,0.6,2.02,True
1,1,2,10,1,1,23,14,10,8,1,0,0,1,1,0,19,6,7,6,11.857142857142858,7.6,2.6,0.32,False
4,14,1,10,1,1,22,27,10,10,0,0,1,1,0,0,34,6,8,4,13.75,13.9,-0.3,0.79,False
1,1,2,12,1,1,13,14,8,8,1,0,0,1,0,1,18,8,8,7,14.654285714285717,10.8,1.4,1.74,False
1,15,1,2,1,14,4,4,3,3,0,0,0,1,1,0,25,0,0,0,0.0,15.5,2.8,-4.06,False
1,1,4,12,1,1,1,1,5,8,1,0,0,1,0,1,18,8,9,7,12.6,11.1,0.6,2.02,False
4,4,1,12,1,3,22,28,10,8,0,0,0,1,1,0,51,8,8,8,16.575,13.9,-0.3,0.79,False
2,12,1,12,1,12,22,28,10,11,1,0,0,1,0,0,39,7,13,4,12.5625,11.1,0.6,2.02,True
1,1,4,12,1,1,1,10,4,7,1,0,0,1,0,0,20,8,8,8,14.4625,12.4,0.5,1.79,False
1,14,1,5,1,1,13,28,10,8,0,0,0,1,1,0,26,13,13,13,13.615384615384617,15.5,2.8,-4.06,False
1,1,1,10,1,1,13,14,10,6,1,0,0,1,0,0,20,6,6,6,11.833333333333334,10.8,1.4,1.74,False
1,1,1,11,1,1,23,27,10,8,0,0,0,1,1,1,19,6,6,6,13.166666666666666,12.4,0.5,1.79,False
2,12,1,17,0,1,22,10,10,10,0,0,1,1,1,0,35,5,7,5,12.0,9.4,-0.8,-3.12,True
1,14,2,9,1,1,19,27,10,10,1,0,0,1,1,0,23,10,16,10,11.181818181818182,7.6,2.6,0.32,False
1,7,1,6,1,1,3,3,3,2,1,0,0,1,0,0,19,6,6,6,14.666666666666666,13.9,-0.3,0.79,True
1,8,1,5,1,1,22,28,10,8,0,0,0,1,1,1,18,6,6,6,12.0,12.4,0.5,1.79,False
1,1,4,12,1,1,13,1,2,2,1,0,0,1,0,0,18,8,8,8,13.21875,15.5,2.8,-4.06,False
1,7,3,15,1,1,22,28,5,10,1,0,0,1,0,1,20,6,6,6,13.0,11.1,0.6,2.02,False
1,13,1,12,1,1,3,27,3,7,1,0,0,1,0,0,25,14,14,12,13.291666666666666,7.6,2.6,0.32,False
1,12,2,9,1,9,13,28,10,10,1,0,1,0,1,0,28,5,5,0,0.0,9.4,-0.8,-3.12,True
1,1,2,12,1,1,1,14,3,8,1,0,0,1,0,0,21,8,8,8,14.23125,11.1,0.6,2.02,False
1,1,1,12,1,1,1,14,10,10,0,0,0,1,0,1,20,8,9,7,14.178571428571429,11.1,0.6,2.02,False
1,8,2,16,1,1,1,14,6,6,1,0,0,1,0,0,18,7,7,7,13.142857142857142,12.4,0.5,1.79,False
1,12,1,4,1,1,22,27,10,6,0,0,0,1,0,0,41,12,22,9,12.7,15.5,2.8,-4.06,False
1,1,6,12,1,1,23,14,8,10,1,0,0,1,0,1,18,8,8,7,13.79857142857143,10.8,1.4,1.74,False
1,8,1,14,1,1,13,28,5,11,0,0,0,1,0,0,19,6,9,4,14.6,11.1,0.6,2.02,False
1,8,5,12,1,1,13,14,10,8,1,0,0,1,0,1,18,8,8,8,14.02625,15.5,2.8,-4.06,False
1,1,2,12,1,1,13,14,10,10,0,0,0,1,0,0,18,8,12,7,12.221428571428572,16.2,0.3,-0.92,False
2,15,1,4,1,14,22,28,10,5,0,0,0,1,0,0,43,6,9,6,15.0,15.5,2.8,-4.06,False
1,1,1,2,1,1,1,14,11,6,1,0,0,1,1,0,18,0,0,0,0.0,10.8,1.4,1.74,False
1,4,1,12,1,3,13,3,5,3,1,0,0,1,0,0,29,8,8,6,12.25,12.7,3.7,-1.7,True
4,12,1,12,1,12,23,14,6,8,0,0,0,1,0,1,26,8,12,6,10.978571428571428,16.2,0.3,-0.92,True
1,12,1,11,1,12,23,27,5,6,0,0,1,0,1,0,24,6,7,0,0.0,16.2,0.3,-0.92,True
1,13,1,16,1,1,1,27,6,6,1,0,0,1,0,0,21,6,13,3,10.333333333333334,12.7,3.7,-1.7,True
1,1,4,12,1,1,13,28,10,4,1,0,0,1,0,0,19,7,7,6,14.616666666666667,7.6,2.6,0.32,False
1,15,1,7,1,14,13,3,4,5,0,0,1,0,1,0,23,5,5,0,0.0,15.5,2.8,-4.06,True
1,12,1,17,0,1,1,1,4,8,0,0,0,1,1,0,26,5,5,5,12.4,15.5,2.8,-4.06,False
1,1,1,10,1,1,1,1,4,4,1,0,0,1,0,0,18,6,8,6,12.333333333333334,12.4,0.5,1.79,False
1,12,1,14,1,1,1,14,5,6,0,0,0,1,0,1,25,5,7,5,11.6,9.4,-0.8,-3.12,False
1,12,1,10,1,9,22,27,10,10,0,0,0,1,1,0,47,7,7,7,14.857142857142858,10.8,1.4,1.74,False
1,1,1,8,1,1,3,14,3,5,1,0,0,1,1,0,19,6,14,2,13.0,11.1,0.6,2.02,True
1,7,2,2,1,1,3,3,3,3,1,0,0,1,1,0,18,0,0,0,0.0,12.4,0.5,1.79,False
1,8,4,12,1,1,13,27,5,9,1,0,0,1,0,0,19,7,7,6,11.966666666666669,7.6,2.6,0.32,False
1,15,1,4,1,14,23,28,10,7,1,0,0,1,0,0,20,6,9,6,12.714285714285714,12.4,0.5,1.79,False
1,15,1,4,1,14,1,28,5,5,1,0,0,1,1,1,20,6,9,5,12.6,13.9,-0.3,0.79,False
1,12,1,3,0,1,22,27,13,13,0,0,0,1,0,0,34,6,0,0,0.0,12.7,3.7,-1.7,True
1,9,1,9,1,1,22,27,8,8,1,0,0,0,1,0,20,5,0,0,0.0,9.4,-0.8,-3.12,True
1,1,4,12,1,1,1,1,10,10,1,0,0,1,0,1,19,8,8,7,13.314285714285717,12.7,3.7,-1.7,False
2,12,1,17,0,1,22,27,7,4,0,0,1,1,1,0,37,5,12,3,13.333333333333334,9.4,-0.8,-3.12,True
1,1,2,15,1,1,22,27,6,6,1,1,0,1,0,1,20,6,7,6,14.571428571428571,8.9,1.4,3.51,False
1,13,4,12,1,6,1,14,3,10,1,0,0,1,0,1,18,7,7,6,14.35,7.6,2.6,0.32,False
1,12,1,12,1,3,13,1,5,9,0,0,0,1,0,0,24,8,8,7,12.401428571428571,10.8,1.4,1.74,False
1,6,1,6,1,1,22,27,10,10,0,0,0,1,0,0,18,6,15,5,11.0,11.1,0.6,2.02,True
1,14,1,3,0,1,22,27,10,10,1,0,0,1,0,0,25,13,13,11,12.272727272727272,13.9,-0.3,0.79,False
1,16,1,9,1,1,1,1,5,5,0,0,0,1,0,0,25,5,5,0,0.0,11.1,0.6,2.02,True
1,1,1,2,1,1,23,14,10,10,1,0,0,1,1,1,19,0,0,0,0.0,13.9,-0.3,0.79,False
1,9,3,9,1,1,1,28,5,8,1,0,0,0,1,0,23,5,0,0,0.0,8.9,1.4,3.51,True
1,1,1,12,1,1,13,14,10,11,1,0,1,1,0,0,19,8,0,0,0.0,11.1,0.6,2.02,True
1,12,1,4,1,1,1,1,10,10,0,0,1,0,0,0,29,7,8,1,14.0,15.5,2.8,-4.06,True
2,12,1,17,0,1,19,24,1,1,1,0,0,0,1,0,49,5,5,0,0.0,7.6,2.6,0.32,True
2,12,1,12,1,1,22,27,10,10,0,0,0,0,1,0,37,7,9,5,12.88,11.1,0.6,2.02,True
1,12,1,14,1,1,19,24,1,1,0,0,0,1,0,0,25,5,5,0,0.0,7.6,2.6,0.32,True
1,8,2,3,0,1,13,1,2,2,0,0,0,1,0,1,20,6,12,5,14.0,10.8,1.4,1.74,False
1,12,1,17,0,3,22,27,10,10,0,0,0,1,0,0,29,13,16,11,11.545454545454543,10.8,1.4,1.74,True
1,15,2,10,1,14,3,14,5,10,1,0,0,1,0,0,19,6,6,6,13.5,12.4,0.5,1.79,False
1,1,1,10,1,1,3,1,6,6,0,0,0,1,0,1,18,6,8,6,11.333333333333334,15.5,2.8,-4.06,False
1,12,1,17,0,1,1,27,10,8,0,0,0,1,0,1,24,5,9,5,12.75,16.2,0.3,-0.92,False
1,1,1,6,1,1,13,14,5,7,1,0,0,1,0,0,20,6,9,6,14.25,15.5,2.8,-4.06,False
1,8,1,11,1,1,1,27,10,11,1,0,0,1,0,0,20,6,12,3,11.666666666666666,7.6,2.6,0.32,True
1,14,1,11,1,1,23,28,10,10,0,0,0,1,0,1,19,6,11,1,10.0,10.8,1.4,1.74,True
1,1,2,11,1,1,22,27,10,10,1,0,0,0,1,0,21,6,14,0,0.0,9.4,-0.8,-3.12,True
1,1,1,2,1,1,22,27,10,10,1,0,1,0,1,0,27,0,0,0,0.0,7.6,2.6,0.32,True
1,12,1,7,1,1,1,10,5,4,0,0,0,1,1,0,27,6,7,2,11.0,13.9,-0.3,0.79,True
1,15,1,4,1,14,1,14,5,9,0,0,0,1,1,0,20,6,6,6,12.666666666666666,12.4,0.5,1.79,False
1,8,2,12,1,1,13,27,6,10,1,0,0,1,0,0,18,8,8,7,14.24,10.8,1.4,1.74,False
1,12,1,17,0,1,19,24,1,1,1,0,0,1,1,0,30,5,5,0,0.0,7.6,2.6,0.32,True
1,1,6,12,1,1,23,14,4,4,1,0,0,1,1,0,18,8,8,8,14.925,12.4,0.5,1.79,False
1,14,1,17,0,1,22,27,10,10,0,0,1,0,1,0,28,6,6,1,10.0,12.7,3.7,-1.7,True
1,1,2,5,1,1,1,1,5,8,1,0,0,1,0,0,19,6,7,6,13.0,9.4,-0.8,-3.12,False
1,12,1,17,0,1,22,27,10,10,0,0,0,0,1,0,36,5,5,0,0.0,12.7,3.7,-1.7,True
1,1,1,10,1,1,13,28,10,10,0,1,0,1,0,1,20,6,7,6,14.428571428571429,16.2,0.3,-0.92,False
2,12,1,3,0,1,22,14,10,10,0,0,0,1,0,0,44,6,7,6,12.333333333333334,12.7,3.7,-1.7,False
1,8,2,11,1,1,22,27,8,8,1,0,0,1,0,0,18,6,6,6,12.666666666666666,11.1,0.6,2.02,False
5,12,1,10,1,1,13,28,10,11,0,0,0,1,1,0,34,6,11,4,11.25,12.4,0.5,1.79,False
1,8,3,7,1,1,22,27,10,8,0,0,0,1,1,0,18,5,10,2,11.5,7.6,2.6,0.32,True
1,6,1,9,1,1,1,1,3,4,0,0,0,1,0,0,19,5,6,5,11.4,11.1,0.6,2.02,False
1,8,2,10,1,1,22,27,10,5,0,0,0,1,0,1,19,6,6,6,15.0,13.9,-0.3,0.79,False
1,1,4,15,1,1,3,10,3,10,1,0,0,1,1,0,20,6,6,6,16.666666666666668,8.9,1.4,3.51,False
1,16,1,15,1,1,1,32,6,4,1,0,0,1,1,0,23,6,6,4,12.75,11.1,0.6,2.02,False
1,12,1,12,1,1,23,1,10,5,1,0,0,1,0,0,24,8,8,7,14.985714285714286,12.7,3.7,-1.7,False
1,1,1,10,1,1,1,1,5,5,0,0,0,1,0,1,18,6,11,5,14.0,11.1,0.6,2.02,False
1,1,1,3,0,1,22,28,10,11,0,0,0,1,0,0,19,6,6,6,11.666666666666666,12.7,3.7,-1.7,False
1,1,1,12,1,1,1,14,10,11,1,0,0,1,0,0,19,8,8,8,14.75625,11.1,0.6,2.02,False
1,1,2,6,1,1,22,14,12,12,0,0,0,1,1,0,18,6,0,0,0.0,7.6,2.6,0.32,True
1,1,3,12,1,1,22,28,10,6,1,0,0,1,0,0,18,7,7,6,14.016666666666666,7.6,2.6,0.32,False
1,3,2,10,1,1,25,28,3,10,1,0,0,1,0,0,19,6,6,6,13.333333333333334,8.9,1.4,3.51,False
1,1,3,2,1,1,1,1,10,9,0,0,0,1,0,1,21,0,0,0,0.0,11.1,0.6,2.02,False
1,8,2,12,1,1,1,14,5,11,1,0,0,1,0,0,19,8,8,8,13.3425,9.4,-0.8,-3.12,False
1,1,2,15,1,1,3,3,4,3,1,0,0,1,0,0,20,6,0,0,0.0,16.2,0.3,-0.92,True
1,1,1,14,1,1,23,28,10,11,0,0,0,1,0,0,20,6,10,5,14.166666666666666,11.1,0.6,2.02,False
1,8,5,11,1,1,23,1,6,10,0,0,0,1,1,0,19,5,10,0,0.0,10.8,1.4,1.74,True
2,12,1,17,0,1,13,27,4,10,0,0,0,1,1,0,32,5,11,4,11.333333333333334,13.9,-0.3,0.79,True
1,8,2,13,1,1,1,1,10,10,0,0,0,1,0,1,18,8,8,8,14.75,15.5,2.8,-4.06,False
1,1,1,10,1,1,13,14,10,10,1,0,0,1,0,1,23,6,6,6,14.166666666666666,10.8,1.4,1.74,False
1,1,1,2,1,1,3,2,5,3,1,0,0,1,0,0,21,11,13,9,12.7,8.9,1.4,3.51,True
1,13,1,4,1,1,13,1,10,6,1,0,0,0,1,0,27,6,8,0,0.0,15.5,2.8,-4.06,True
1,1,2,15,1,1,1,1,5,4,0,0,0,1,1,1,18,6,6,6,11.5,16.2,0.3,-0.92,False
1,1,2,11,1,1,1,14,10,10,1,0,0,1,0,1,19,6,6,6,12.166666666666666,8.9,1.4,3.51,False
2,12,1,9,1,1,1,14,10,10,0,0,0,0,0,0,29,5,0,0,0.0,12.7,3.7,-1.7,True
2,12,1,6,1,1,13,14,2,5,0,0,0,1,0,0,29,5,6,5,15.4,9.4,-0.8,-3.12,True
4,12,1,12,1,12,23,1,10,5,0,0,0,1,0,1,35,8,9,8,13.63,9.4,-0.8,-3.12,False
2,14,1,9,1,1,13,27,8,11,0,0,0,1,0,0,34,13,13,11,13.181818181818182,7.6,2.6,0.32,False
1,14,1,2,1,1,3,1,3,4,1,0,1,1,0,0,20,0,0,0,0.0,13.9,-0.3,0.79,True
1,1,1,14,1,1,1,14,4,6,1,0,0,1,0,0,21,5,5,5,12.8,7.6,2.6,0.32,False
1,12,1,3,0,1,22,27,10,9,0,0,1,0,0,0,44,7,9,4,12.0,8.9,1.4,3.51,True
1,8,2,14,1,1,22,28,6,9,0,0,0,1,1,1,20,5,5,4,10.75,9.4,-0.8,-3.12,False
2,1,2,3,0,1,22,1,10,11,1,0,0,1,0,0,43,6,6,6,12.5,9.4,-0.8,-3.12,False
2,12,1,17,0,1,13,27,10,6,0,0,0,0,1,0,28,5,6,0,0.0,12.4,0.5,1.79,True
1,1,2,9,1,1,22,28,10,10,1,0,0,1,1,0,19,5,9,5,11.5,13.9,-0.3,0.79,False
1,13,1,7,1,1,23,27,6,9,1,0,0,1,1,0,21,5,10,5,12.6,9.4,-0.8,-3.12,False
2,12,1,8,1,1,13,14,5,5,0,0,0,0,1,0,31,5,9,3,11.666666666666666,9.4,-0.8,-3.12,True
1,1,3,12,1,1,13,28,8,8,1,0,0,1,0,1,19,8,8,8,13.57625,9.4,-0.8,-3.12,False
2,14,1,11,1,3,23,27,10,4,1,0,0,1,0,0,33,11,11,11,13.727272727272728,9.4,-0.8,-3.12,False
1,8,1,10,1,1,13,27,7,7,0,0,0,1,1,0,22,6,0,0,0.0,13.9,-0.3,0.79,True
1,9,5,16,1,1,23,14,8,8,1,0,1,0,0,0,20,6,14,3,11.666666666666666,10.8,1.4,1.74,True
2,12,1,3,0,1,22,28,10,10,0,0,0,1,0,0,45,6,6,6,13.0,13.9,-0.3,0.79,False
1,12,1,14,1,9,1,27,4,6,0,0,0,1,1,1,25,6,6,6,13.5,15.5,2.8,-4.06,False
2,1,1,17,0,1,13,14,10,10,0,0,0,1,0,0,28,5,6,5,11.6,7.6,2.6,0.32,False
1,8,2,11,1,1,1,2,6,4,1,0,1,1,1,1,19,6,6,0,0.0,13.9,-0.3,0.79,True
1,17,1,6,1,16,1,14,5,8,0,0,0,1,0,0,20,9,9,9,15.555555555555555,8.9,1.4,3.51,False
2,12,1,4,1,1,22,27,10,10,0,0,1,0,0,0,43,6,13,4,10.5,8.9,1.4,3.51,True
1,1,5,12,1,1,22,27,10,10,0,0,0,1,0,1,18,8,12,7,12.62857142857143,12.7,3.7,-1.7,False
1,1,1,5,1,1,3,3,2,3,1,0,0,1,0,0,18,6,6,5,14.0,12.7,3.7,-1.7,False
1,1,2,12,1,1,22,27,10,8,1,0,0,1,0,1,19,8,8,8,15.8625,13.9,-0.3,0.79,False
1,14,1,12,1,1,2,4,5,6,0,0,0,1,1,0,23,7,14,6,12.2,13.9,-0.3,0.79,True
1,1,1,2,1,1,3,2,3,6,1,0,0,1,1,0,19,0,0,0,0.0,9.4,-0.8,-3.12,False
1,1,4,12,1,1,23,27,10,6,1,0,0,1,0,0,18,8,8,7,15.075714285714286,10.8,1.4,1.74,False
1,8,4,6,1,1,13,27,5,8,0,0,0,1,0,0,19,5,6,5,12.6,9.4,-0.8,-3.12,False
1,8,4,15,1,1,1,1,4,4,1,0,0,1,0,1,18,6,6,6,13.5,16.2,0.3,-0.92,False
2,14,1,3,0,1,19,24,1,1,0,0,0,1,0,1,35,13,13,13,12.0,9.4,-0.8,-3.12,False
1,9,2,9,1,1,22,28,29,28,1,0,0,1,0,1,20,5,6,5,11.6,8.9,1.4,3.51,False
1,12,1,4,1,1,1,3,10,11,0,0,1,0,1,0,44,6,16,0,0.0,15.5,2.8,-4.06,True
1,1,2,9,1,1,22,14,6,6,1,0,0,1,0,1,20,5,5,5,13.6,12.4,0.5,1.79,False
1,1,1,16,1,1,22,27,10,10,0,0,0,1,0,0,18,6,9,6,12.333333333333334,7.6,2.6,0.32,False
1,1,1,10,1,1,13,1,10,10,0,0,0,1,1,0,19,6,8,6,11.833333333333334,10.8,1.4,1.74,False
1,1,1,6,1,1,22,28,8,6,1,0,0,1,0,1,21,6,10,6,15.75,15.5,2.8,-4.06,False
1,5,2,6,1,1,13,1,5,10,0,0,0,1,0,0,18,6,12,6,12.0,12.4,0.5,1.79,False
1,1,5,5,1,1,19,1,6,8,1,0,0,1,0,0,18,6,0,0,0.0,9.4,-0.8,-3.12,True
1,8,2,16,1,1,3,1,3,4,1,0,0,1,0,0,18,6,6,1,10.0,15.5,2.8,-4.06,True
1,1,2,6,1,1,22,1,10,10,1,0,0,1,0,1,18,5,5,5,13.8,10.8,1.4,1.74,False
1,8,1,6,1,1,23,14,1,12,0,0,0,1,0,1,19,5,9,3,13.0,7.6,2.6,0.32,True
1,7,6,15,1,1,23,12,1,1,1,0,0,1,0,0,21,6,6,6,13.0,7.6,2.6,0.32,False
1,1,6,12,1,1,10,27,6,10,1,0,0,1,0,0,19,8,10,7,13.771428571428572,12.4,0.5,1.79,True
1,1,1,10,1,1,13,14,6,6,1,0,0,1,0,1,18,6,8,6,12.5,12.4,0.5,1.79,False
1,12,1,17,0,1,13,28,10,9,0,1,0,1,0,0,24,5,7,3,10.5,10.8,1.4,1.74,True
1,1,3,5,1,1,22,27,10,10,1,0,0,1,1,1,20,6,7,6,12.166666666666666,12.4,0.5,1.79,False
1,12,1,9,1,1,1,14,5,8,0,0,0,1,1,0,27,5,9,3,10.333333333333334,15.5,2.8,-4.06,True
6,12,1,3,0,1,22,1,10,8,0,0,0,1,0,1,41,6,6,6,12.333333333333334,13.9,-0.3,0.79,False
1,12,1,10,1,12,22,27,10,10,0,1,1,1,0,0,40,6,10,1,15.0,16.2,0.3,-0.92,True
1,1,1,16,1,1,13,14,6,8,0,0,0,1,0,1,18,6,7,6,13.166666666666666,9.4,-0.8,-3.12,False
1,1,1,6,1,1,23,28,10,11,1,0,0,1,0,0,20,5,6,5,14.0,12.7,3.7,-1.7,False
1,1,1,12,1,1,1,28,10,10,0,0,1,0,1,0,21,7,12,4,11.58,12.4,0.5,1.79,True
2,13,1,16,1,1,22,27,5,8,0,0,0,1,0,0,34,13,22,8,11.875,12.7,3.7,-1.7,True
1,12,1,17,0,1,3,1,4,10,0,0,0,1,0,0,27,5,6,0,0.0,12.4,0.5,1.79,True
1,1,1,10,1,1,19,28,1,8,1,0,0,1,0,0,20,6,10,4,11.5,7.6,2.6,0.32,True
1,12,1,8,1,7,19,26,1,12,0,0,0,1,1,0,29,5,5,0,0.0,7.6,2.6,0.32,True
1,1,2,12,1,1,22,27,10,10,1,0,0,1,0,1,21,8,8,7,13.957142857142856,12.7,3.7,-1.7,False
1,1,1,9,1,1,23,1,10,9,0,0,0,1,1,0,21,5,10,1,10.0,7.6,2.6,0.32,True
1,12,1,4,1,1,23,28,5,8,1,0,0,0,0,0,27,6,8,0,0.0,15.5,2.8,-4.06,True
1,14,1,8,1,1,2,1,3,4,1,0,0,1,0,0,22,5,9,5,13.285714285714286,12.7,3.7,-1.7,False
1,8,1,14,1,1,13,14,6,6,1,0,0,1,0,0,20,5,5,4,11.5,7.6,2.6,0.32,False
1,14,1,5,1,1,23,27,9,8,1,0,0,1,1,0,20,9,12,3,12.666666666666666,12.4,0.5,1.79,True
1,1,1,16,1,1,23,27,7,7,0,0,0,1,0,0,19,6,10,4,11.5,7.6,2.6,0.32,True
1,8,5,13,1,1,13,14,10,9,1,0,0,1,0,1,19,8,8,8,13.3875,10.8,1.4,1.74,False
1,1,2,11,1,1,4,14,5,4,1,0,0,0,1,0,18,5,5,0,0.0,12.7,3.7,-1.7,True
1,1,2,6,1,1,23,27,6,8,1,0,0,1,0,0,18,5,8,5,13.142857142857142,10.8,1.4,1.74,False
1,9,2,10,1,1,13,1,5,4,1,0,0,1,0,1,19,6,11,5,11.5,15.5,2.8,-4.06,False
1,12,1,9,1,1,22,27,10,10,0,0,0,0,1,0,32,5,5,0,0.0,9.4,-0.8,-3.12,True
1,1,5,7,1,1,23,14,6,4,0,0,0,1,0,0,18,5,8,0,0.0,9.4,-0.8,-3.12,True
1,1,4,6,1,1,22,1,10,10,1,0,0,1,0,1,19,5,5,5,13.6,10.8,1.4,1.74,False
1,1,4,11,1,1,10,14,10,10,1,0,0,1,0,0,19,5,10,0,0.0,7.6,2.6,0.32,True
1,1,1,16,1,1,1,1,10,10,1,0,0,1,0,0,18,6,13,2,12.0,12.7,3.7,-1.7,True
1,14,1,6,1,14,23,27,7,7,1,0,0,1,0,1,21,5,12,5,13.285714285714286,10.8,1.4,1.74,False
1,14,1,12,1,1,4,14,5,11,0,0,0,1,1,0,18,8,10,7,12.9125,13.9,-0.3,0.79,False
1,12,1,17,0,1,1,14,5,9,0,0,0,1,1,0,27,5,9,3,10.333333333333334,12.7,3.7,-1.7,True
1,12,1,3,0,1,22,27,10,8,0,0,0,1,0,0,37,6,10,3,12.0,16.2,0.3,-0.92,True
1,1,1,10,1,1,1,14,5,5,0,0,0,1,0,0,19,6,7,6,12.0,12.4,0.5,1.79,False
1,8,4,12,1,1,4,1,3,4,1,0,0,1,0,0,18,8,8,7,14.828571428571427,12.7,3.7,-1.7,False
1,8,1,14,1,1,1,14,20,18,1,0,0,1,0,0,22,6,6,6,16.0,13.9,-0.3,0.79,False
1,8,1,9,1,1,3,28,2,10,0,0,0,0,1,0,19,5,7,3,11.333333333333334,15.5,2.8,-4.06,True
